no2,,,
2024,,,
annual mean,,,
ug m-3,,,
,,,
gridcode,x,y,no22024
557219,378500,492500,1.511667
557220,379500,492500,1.563398
557221,380500,492500,1.537805
557222,381500,492500,1.52825
557223,382500,492500,1.532393
557224,383500,492500,1.528728
557225,384500,492500,1.522198
557226,385500,492500,1.540939
557227,386500,492500,1.567462
557228,387500,492500,1.560527
557229,388500,492500,1.559234
557230,389500,492500,1.539842
557231,390500,492500,1.570477
557232,391500,492500,1.57796
557233,392500,492500,1.58955
557234,393500,492500,1.600898
557235,394500,492500,1.61595
557236,395500,492500,1.664963
557237,396500,492500,1.645102
557238,397500,492500,1.637006
557239,398500,492500,1.63756
557240,399500,492500,1.657926
557241,400500,492500,1.727591
557242,401500,492500,1.752825
557243,402500,492500,1.805949
557244,403500,492500,1.836921
557245,404500,492500,1.867191
557246,405500,492500,1.961281
557247,406500,492500,1.983875
557248,407500,492500,2.036811
557249,408500,492500,2.114522
557250,409500,492500,2.273556
557251,410500,492500,2.50106
557252,411500,492500,2.645345
557253,412500,492500,2.546732
557254,413500,492500,2.527108
557255,414500,492500,2.526917
557256,415500,492500,2.6386
557257,416500,492500,2.695794
557258,417500,492500,2.741519
557259,418500,492500,2.816038
557260,419500,492500,2.834671
557261,420500,492500,2.976482
557262,421500,492500,3.006992
557263,422500,492500,3.067028
557264,423500,492500,3.190253
557265,424500,492500,3.270827
557266,425500,492500,3.604272
557267,426500,492500,4.138478
557268,427500,492500,5.240978
557269,428500,492500,4.217184
557270,429500,492500,4.11506
557271,430500,492500,4.070742
557272,431500,492500,3.94937
557273,432500,492500,4.107574
557274,433500,492500,4.272924
557275,434500,492500,4.452373
557276,435500,492500,4.942652
557277,436500,492500,5.824612
557278,437500,492500,4.990653
557279,438500,492500,4.286092
557280,439500,492500,3.96749
557281,440500,492500,3.932486
557282,441500,492500,3.858679
557283,442500,492500,3.948632
557284,443500,492500,4.562508
557285,444500,492500,3.807124
557286,445500,492500,3.686204
557287,446500,492500,3.553535
557288,447500,492500,3.437738
557289,448500,492500,3.345512
557290,449500,492500,3.275961
557291,450500,492500,3.306553
557292,451500,492500,3.263966
557293,452500,492500,3.232858
557294,453500,492500,3.191938
557295,454500,492500,3.152817
557296,455500,492500,3.103265
557297,456500,492500,3.115545
557298,457500,492500,3.088731
557299,458500,492500,3.033731
557300,459500,492500,3.007275
557301,460500,492500,3.057162
557302,461500,492500,3.010611
557303,462500,492500,3.00352
557304,463500,492500,3.010121
557305,464500,492500,3.022271
557306,465500,492500,3.091695
557307,466500,492500,3.0959
557308,467500,492500,3.108072
557309,468500,492500,3.109515
557310,469500,492500,3.109237
557311,470500,492500,3.116541
557312,471500,492500,3.121132
557313,472500,492500,3.115445
557314,473500,492500,3.119657
557315,474500,492500,3.150917
557316,475500,492500,3.185665
557317,476500,492500,3.183189
557318,477500,492500,3.18512
557319,478500,492500,3.192086
557320,479500,492500,3.227508
557321,480500,492500,3.224683
557322,481500,492500,3.240906
557323,482500,492500,3.213022
557324,483500,492500,3.213686
557325,484500,492500,3.233992
557326,485500,492500,3.383777
557327,486500,492500,3.254339
557328,487500,492500,3.214389
557329,488500,492500,3.220551
557330,489500,492500,3.238835
557331,490500,492500,3.218371
557332,491500,492500,3.225759
557333,492500,492500,3.237643
557334,493500,492500,3.222054
557335,494500,492500,3.229451
557336,495500,492500,3.222051
557337,496500,492500,3.237072
557338,497500,492500,3.273786
557339,498500,492500,3.30489
557340,499500,492500,3.325924
557341,500500,492500,3.437015
557342,501500,492500,3.836882
557343,502500,492500,3.629545
557344,503500,492500,3.488715
557560,29500,491500,1.467233
557561,30500,491500,1.505023
557562,31500,491500,1.568215
557563,32500,491500,1.621668
557564,33500,491500,1.66212
557565,34500,491500,1.723408
557566,35500,491500,1.897878
557567,36500,491500,3.534668
557568,37500,491500,2.213511
557569,38500,491500,1.989603
557570,39500,491500,1.954222
557571,40500,491500,1.918012
557572,41500,491500,1.836189
557573,42500,491500,1.784429
557574,43500,491500,1.76113
557575,44500,491500,1.765788
557576,45500,491500,1.777637
557577,46500,491500,1.766332
557578,47500,491500,1.791143
557579,48500,491500,1.797414
557580,49500,491500,1.915142
557581,50500,491500,1.847106
557582,51500,491500,1.789801
557583,52500,491500,1.735495
557584,53500,491500,1.732714
557585,54500,491500,1.709655
557586,55500,491500,1.705757
557587,56500,491500,1.690149
557588,57500,491500,1.656587
557589,58500,491500,1.639593
557590,59500,491500,1.555448
557617,86500,491500,1.741794
557618,87500,491500,1.857858
557619,88500,491500,1.884099
557620,89500,491500,1.931724
557621,90500,491500,2.000063
557622,91500,491500,2.07523
557623,92500,491500,2.077865
557624,93500,491500,2.082823
557625,94500,491500,2.153583
557626,95500,491500,2.334608
557627,96500,491500,2.203383
557628,97500,491500,2.155555
557629,98500,491500,2.152009
557630,99500,491500,2.190724
557631,100500,491500,2.300115
557632,101500,491500,2.291605
557633,102500,491500,2.364656
557634,103500,491500,2.410469
557635,104500,491500,2.406915
557636,105500,491500,2.445126
557637,106500,491500,2.554496
557638,107500,491500,2.566692
557639,108500,491500,2.556101
557640,109500,491500,2.652426
557641,110500,491500,2.71673
557642,111500,491500,2.783268
557643,112500,491500,2.952171
557644,113500,491500,2.812045
557645,114500,491500,2.893356
557646,115500,491500,4.108574
557647,116500,491500,3.111378
557648,117500,491500,3.041667
557649,118500,491500,3.675859
557650,119500,491500,3.119825
557651,120500,491500,2.928782
557652,121500,491500,2.813971
557653,122500,491500,2.768687
557654,123500,491500,2.717607
557655,124500,491500,2.684653
557656,125500,491500,2.66926
557657,126500,491500,2.649818
557658,127500,491500,2.668481
557659,128500,491500,2.760996
557660,129500,491500,2.757227
557661,130500,491500,2.60544
557662,131500,491500,2.534869
557663,132500,491500,2.440364
557664,133500,491500,2.387695
557665,134500,491500,2.332839
557666,135500,491500,2.31929
557667,136500,491500,2.310524
557668,137500,491500,2.301513
557669,138500,491500,2.25916
557670,139500,491500,2.318263
557671,140500,491500,2.328325
557672,141500,491500,2.372104
557673,142500,491500,2.570092
557674,143500,491500,2.817194
557675,144500,491500,2.325399
557676,145500,491500,2.201782
557677,146500,491500,2.18288
557678,147500,491500,2.29002
557679,148500,491500,2.33232
557680,149500,491500,2.803354
557681,150500,491500,2.212249
557682,151500,491500,2.090453
557683,152500,491500,2.189527
557684,153500,491500,2.385447
557685,154500,491500,2.263141
557686,155500,491500,2.095478
557687,156500,491500,2.079197
557688,157500,491500,2.099614
557689,158500,491500,2.078424
557690,159500,491500,2.089924
557691,160500,491500,2.057676
557692,161500,491500,2.120649
557693,162500,491500,2.204234
557694,163500,491500,2.349331
557695,164500,491500,2.36653
557696,165500,491500,2.54054
557697,166500,491500,1.981498
557838,307500,491500,1.26475
557839,308500,491500,1.333786
557840,309500,491500,1.371384
557841,310500,491500,1.491771
557842,311500,491500,1.414536
557843,312500,491500,1.361097
557844,313500,491500,1.343461
557845,314500,491500,1.344133
557846,315500,491500,1.358752
557847,316500,491500,1.367941
557848,317500,491500,1.393867
557849,318500,491500,1.414414
557850,319500,491500,1.415945
557851,320500,491500,1.433983
557852,321500,491500,1.452641
557853,322500,491500,1.498447
557854,323500,491500,1.517592
557855,324500,491500,1.540711
557856,325500,491500,1.709166
557857,326500,491500,1.695583
557858,327500,491500,1.699022
557859,328500,491500,1.735533
557860,329500,491500,1.765264
557861,330500,491500,1.738141
557862,331500,491500,1.73156
557863,332500,491500,1.760751
557864,333500,491500,1.793222
557865,334500,491500,1.810328
557866,335500,491500,1.817915
557867,336500,491500,1.868395
557868,337500,491500,1.919787
557869,338500,491500,2.015277
557870,339500,491500,1.966064
557871,340500,491500,1.982583
557872,341500,491500,1.96268
557873,342500,491500,2.039395
557874,343500,491500,2.062714
557875,344500,491500,2.078317
557876,345500,491500,2.095669
557877,346500,491500,2.139622
557878,347500,491500,2.22362
557879,348500,491500,2.279405
557880,349500,491500,2.51413
557881,350500,491500,3.354038
557882,351500,491500,4.363956
557883,352500,491500,3.641283
557884,353500,491500,2.919569
557885,354500,491500,2.74077
557886,355500,491500,2.520932
557887,356500,491500,2.437435
557888,357500,491500,2.495692
557889,358500,491500,3.46545
557890,359500,491500,2.467623
557891,360500,491500,2.247226
557892,361500,491500,2.165319
557893,362500,491500,2.122359
557894,363500,491500,2.069648
557895,364500,491500,2.092723
557896,365500,491500,2.189472
557897,366500,491500,1.95718
557898,367500,491500,1.82353
557899,368500,491500,1.749154
557900,369500,491500,1.669515
557901,370500,491500,1.62325
557902,371500,491500,1.599421
557903,372500,491500,1.558179
557904,373500,491500,1.53099
557905,374500,491500,1.514482
557906,375500,491500,1.519379
557907,376500,491500,1.51462
557908,377500,491500,1.534276
557909,378500,491500,1.560908
557910,379500,491500,1.493749
557911,380500,491500,1.494225
557912,381500,491500,1.493144
557913,382500,491500,1.505365
557914,383500,491500,1.50949
557915,384500,491500,1.542972
557916,385500,491500,1.585993
557917,386500,491500,1.618852
557918,387500,491500,1.624258
557919,388500,491500,1.62539
557920,389500,491500,1.571168
557921,390500,491500,1.592388
557922,391500,491500,1.606856
557923,392500,491500,1.638071
557924,393500,491500,1.690279
557925,394500,491500,1.71955
557926,395500,491500,1.728827
557927,396500,491500,1.693647
557928,397500,491500,1.660667
557929,398500,491500,1.6536
557930,399500,491500,1.671228
557931,400500,491500,1.747637
557932,401500,491500,1.781476
557933,402500,491500,1.856875
557934,403500,491500,1.928697
557935,404500,491500,1.996151
557936,405500,491500,2.036859
557937,406500,491500,2.05956
557938,407500,491500,2.087632
557939,408500,491500,2.107301
557940,409500,491500,2.206643
557941,410500,491500,2.969959
557942,411500,491500,2.733625
557943,412500,491500,2.591883
557944,413500,491500,2.55182
557945,414500,491500,2.54652
557946,415500,491500,2.657071
557947,416500,491500,2.733863
557948,417500,491500,2.77393
557949,418500,491500,2.768397
557950,419500,491500,2.814207
557951,420500,491500,2.947807
557952,421500,491500,3.010984
557953,422500,491500,3.089731
557954,423500,491500,3.153683
557955,424500,491500,3.217982
557956,425500,491500,3.532601
557957,426500,491500,3.750077
557958,427500,491500,5.462387
557959,428500,491500,4.738884
557960,429500,491500,4.534463
557961,430500,491500,4.356164
557962,431500,491500,4.273325
557963,432500,491500,4.301773
557964,433500,491500,3.991746
557965,434500,491500,3.984688
557966,435500,491500,4.221902
557967,436500,491500,4.629866
557968,437500,491500,4.626319
557969,438500,491500,4.314851
557970,439500,491500,3.965193
557971,440500,491500,3.933707
557972,441500,491500,3.86618
557973,442500,491500,3.884974
557974,443500,491500,4.548464
557975,444500,491500,3.825896
557976,445500,491500,3.692204
557977,446500,491500,3.58178
557978,447500,491500,3.533376
557979,448500,491500,3.377716
557980,449500,491500,3.297531
557981,450500,491500,3.328609
557982,451500,491500,3.281247
557983,452500,491500,3.246919
557984,453500,491500,3.213439
557985,454500,491500,3.21091
557986,455500,491500,3.120815
557987,456500,491500,3.156825
557988,457500,491500,3.080849
557989,458500,491500,3.047454
557990,459500,491500,3.032906
557991,460500,491500,3.063624
557992,461500,491500,3.028736
557993,462500,491500,3.020905
557994,463500,491500,3.02795
557995,464500,491500,3.049036
557996,465500,491500,3.12425
557997,466500,491500,3.133802
557998,467500,491500,3.130747
557999,468500,491500,3.1483
558000,469500,491500,3.142927
558001,470500,491500,3.15639
558002,471500,491500,3.160169
558003,472500,491500,3.156482
558004,473500,491500,3.157227
558005,474500,491500,3.177517
558006,475500,491500,3.219039
558007,476500,491500,3.227081
558008,477500,491500,3.24578
558009,478500,491500,3.21363
558010,479500,491500,3.235077
558011,480500,491500,3.240345
558012,481500,491500,3.280816
558013,482500,491500,3.270503
558014,483500,491500,3.261139
558015,484500,491500,3.277963
558016,485500,491500,3.392194
558017,486500,491500,3.277288
558018,487500,491500,3.226317
558019,488500,491500,3.247814
558020,489500,491500,3.275742
558021,490500,491500,3.22353
558022,491500,491500,3.235079
558023,492500,491500,3.235432
558024,493500,491500,3.271137
558025,494500,491500,3.293092
558026,495500,491500,3.251368
558027,496500,491500,3.265347
558028,497500,491500,3.29726
558029,498500,491500,3.341114
558030,499500,491500,3.381629
558031,500500,491500,3.481639
558032,501500,491500,3.796178
558033,502500,491500,3.888285
558034,503500,491500,3.768335
558252,31500,490500,1.501768
558253,32500,490500,1.56392
558254,33500,490500,1.630015
558255,34500,490500,1.717253
558256,35500,490500,1.870563
558257,36500,490500,2.073277
558258,37500,490500,2.059645
558259,38500,490500,1.995435
558260,39500,490500,1.972647
558261,40500,490500,1.91785
558262,41500,490500,1.843982
558263,42500,490500,1.771855
558264,43500,490500,1.725636
558265,44500,490500,1.733486
558266,45500,490500,1.736463
558267,46500,490500,1.721644
558268,47500,490500,1.74629
558269,48500,490500,1.759059
558270,49500,490500,1.784969
558271,50500,490500,1.910913
558272,51500,490500,1.823647
558273,52500,490500,1.776628
558274,53500,490500,1.779967
558275,54500,490500,1.747988
558276,55500,490500,1.782981
558277,56500,490500,1.725057
558278,57500,490500,1.691485
558279,58500,490500,1.578709
558308,87500,490500,1.789822
558309,88500,490500,1.838112
558310,89500,490500,1.890674
558311,90500,490500,1.943278
558312,91500,490500,2.01717
558313,92500,490500,2.019582
558314,93500,490500,2.021783
